Gene,log2FC,pvalue,n_g12d,n_wt,FDR
ERP44 (23071),-0.06410359868505555,0.6464645114787435,13,38,
ALAS1 (211),-0.052099000594437506,0.7705406890526258,13,38,
BIRC3 (330),0.5881545222653437,0.26351561539485846,13,38,
AKAP11 (11215),-0.01563706936419118,0.9400412962072215,13,38,
GLRX2 (51022),-0.045620629061920326,0.808374426174781,13,38,
SNAPC1 (6617),0.051225534053620514,0.8611592119273888,13,38,
DERA (51071),-0.12460605085279752,0.428873576496256,13,38,
STRAP (11171),-0.34672636641582777,0.020002694277183784,13,38,
ABCC2 (1244),0.29816991267563786,0.5100768002414267,13,38,
DEF6 (50619),0.3106635932353954,0.5262812637391314,13,38,
PLEKHO1 (51177),0.08089804505262155,0.8316352344995279,13,38,
GCLM (2730),-0.05937738778775303,0.8094789845136796,13,38,
UBR2 (23304),0.07208635178455847,0.7229173676613052,13,38,
EHD2 (30846),0.28123732348570596,0.5968679392915152,13,38,
DEPDC1 (55635),0.00020376528148036144,0.999297786436276,13,38,
CCDC28A (25901),-0.38773368124569796,0.07576365175517662,13,38,
RRAGD (58528),0.26858425900122507,0.4887599905052825,13,38,
HSF2 (3298),-0.3313345967185457,0.1138598500689543,13,38,
PHF20 (51230),-0.3902962043233975,0.017313867826369407,13,38,
HSD17B6 (8630),0.19514942049186146,0.5436059996276859,13,38,
NR1H3 (10062),0.24099182916372985,0.4967951354193513,13,38,
TYMP (1890),0.2875440667980196,0.4377718158331534,13,38,
NCAPH2 (29781),0.04568668289340394,0.8348052425162937,13,38,
TOMM34 (10953),-0.21596728585184888,0.25457863797850827,13,38,
SEC63 (11231),-0.192917332821116,0.2473430280421883,13,38,
KPNA6 (23633),0.20977145604022418,0.2474194360251023,13,38,
VIM (7431),-0.9966738228213279,0.12026595148327036,13,38,
FAS (355),1.1803310419780377,0.006951817801759961,13,38,
RNASET2 (8635),0.6822441567845088,0.012739670696738117,13,38,
CD44 (960),0.008135861190190496,0.9867947502818271,13,38,
KCNG1 (3755),-0.43228601622732865,0.2649598815130869,13,38,
AGPAT4 (56895),-0.06138345226060471,0.8263486894829899,13,38,
SLAMF7 (57823),0.013754316513411968,0.9131655781951731,13,38,
BTN3A1 (11119),0.835106383717513,0.0065743559729052135,13,38,
MIPEP (4285),0.3688515809617918,0.17430443397552337,13,38,
PRKCH (5583),0.4958699805584026,0.26777949449153293,13,38,
INSRR (3645),-0.001638514272740409,0.8121690048084236,13,38,
IFNGR1 (3459),0.07414959508825358,0.7822583938956627,13,38,
B4GALT7 (11285),0.36640254192709776,0.013435954781442364,13,38,
SH2D2A (9047),0.2106734867806166,0.6062988919798072,13,38,
VRK2 (7444),-0.2819574890989287,0.08878739715371411,13,38,
TNFRSF1B (7133),0.4690804659325938,0.32465409433655623,13,38,
VEZT (55591),-0.2344146413057162,0.1518677426971256,13,38,
POU2F2 (5452),-0.06910939189764742,0.7225465047877802,13,38,
BRD9 (65980),0.10696599251361594,0.6262711908477518,13,38,
SNX1 (6642),-0.05327317467521642,0.8063455232929864,13,38,
TBPL1 (9519),-0.31425644253732266,0.09023548678010629,13,38,
ARNTL2 (56938),0.20617224552295488,0.3079407920673211,13,38,
BCLAF1 (9774),-0.0458685273379027,0.8470804171195195,13,38,
SLC39A9 (55334),0.0767853816840347,0.6466356156004811,13,38,
ANK1 (286),0.7047141321342223,0.060059081904769045,13,38,
IBSP (3381),-0.04058553716329036,0.24656903603642394,13,38,
TFB1M (51106),-0.011921811591498077,0.9551980426233762,13,38,
RABEP1 (9135),-0.3023001939048089,0.15607193301235422,13,38,
HMGB3 (3149),0.07946354317975501,0.7596549165042082,13,38,
NUP160 (23279),-0.04222524017753049,0.8343955940857283,13,38,
BAK1 (578),0.5155930862456222,0.021796099887486525,13,38,
MUSK (4593),-0.02047523966096349,0.18187888354520582,13,38,
IKZF2 (22807),0.3112102102164872,0.31690260368928047,13,38,
GRN (2896),0.40343234262819383,0.16837148642596672,13,38,
FAM13B (51306),0.08693049344453119,0.7481375753304647,13,38,
ARHGAP31 (57514),0.042371233700791766,0.8503258951808568,13,38,
CENPQ (55166),-0.08020732664066443,0.6255633714955111,13,38,
SARS1 (6301),-0.1381414005325725,0.43464930453355743,13,38,
RANBP3 (8498),0.1652260751720105,0.4591260868222198,13,38,
ARID4A (5926),-0.208891937571555,0.3580469317229429,13,38,
EIPR1 (7260),-0.032173881143930494,0.8151929808825589,13,38,
PNPLA6 (10908),0.4352473416899434,0.12559034196733943,13,38,
IFT88 (8100),8.17605779706021e-05,0.9997230108599858,13,38,
ALG1 (56052),0.28902214745429866,0.17044082572290503,13,38,
ZCCHC8 (55596),-0.05529908504731118,0.7714720377827193,13,38,
ABCF2 (10061),-0.1218627924378426,0.37867854805243073,13,38,
CHPF2 (54480),0.24724357939163344,0.2823975184795223,13,38,
LRRC7 (57554),-0.1066310170447976,0.04790172189216852,13,38,
FUT8 (2530),0.1351708617584766,0.5774301510116466,13,38,
UBA6 (55236),0.21585230801320954,0.3942534661232189,13,38,
GAB2 (9846),0.02990807495954284,0.9274147611682281,13,38,
ATP6V0A1 (535),0.17045605739448888,0.4695863049587711,13,38,
PIAS1 (8554),-0.07474966925152637,0.7479763753732239,13,38,
SLC4A7 (9497),-0.36175770935450346,0.11233905673193312,13,38,
APBA2 (321),-0.27347519414804,0.34178465644079414,13,38,
MAP2K3 (5606),0.19646526302829148,0.4184946589110914,13,38,
EFCAB1 (79645),-0.017524003178737556,0.2164265731863327,13,38,
TMSB10 (9168),-0.04938903489596491,0.8673418914060398,13,38,
ASTE1 (28990),-0.03707130051450713,0.8405574674622605,13,38,
RNF19A (25897),-0.0022672208487142242,0.9933618392258734,13,38,
PEX3 (8504),-0.17036016541051513,0.4648542805017051,13,38,
GABARAPL2 (11345),-0.046361104074310155,0.7530833138333207,13,38,
MYOC (4653),-0.007609245996439639,0.20046715133196286,13,38,
SH3YL1 (26751),0.16683618949622847,0.47893996828023433,13,38,
FAM136A (84908),-0.1970674718080927,0.2571057392308728,13,38,
VCL (7414),0.37898834183022867,0.1077067812134052,13,38,
DEPDC1B (55789),0.2582267492780894,0.24911954814794576,13,38,
DAPK2 (23604),-0.06292693638685476,0.8931742917129266,13,38,
NSMAF (8439),-0.22269077023980088,0.27895922397114725,13,38,
ADSS2 (159),0.17254723228021795,0.3047792915753972,13,38,
STAP1 (26228),0.0753207346741806,0.3844234846399025,13,38,
TIMP2 (7077),0.723082124791596,0.32125326650629593,13,38,
RFC1 (5981),-0.013189846369544789,0.9455547113847592,13,38,
TBC1D23 (55773),0.014683475290161674,0.9218972737817,13,38,
CUL3 (8452),-0.20902336010255507,0.07811299111641475,13,38,
MYOM2 (9172),-0.411815208222845,0.1958216142970886,13,38,
OTC (5009),-0.3479895727356363,0.03782227594601779,13,38,
CYP46A1 (10858),0.02678438349850011,0.686751730920314,13,38,
ZZZ3 (26009),-0.011018444838937658,0.9472030829998112,13,38,
SLC18A1 (6570),-0.25019934819326994,0.1015868707099233,13,38,
USP2 (9099),0.049548705521696434,0.7954433595063866,13,38,
CASR (846),-0.0004501336214413152,0.8458786892772427,13,38,
TUBG2 (27175),0.21504645054763616,0.5083024493441983,13,38,
RPL26L1 (51121),0.11934919455077875,0.38012108996649496,13,38,
FLT4 (2324),0.18065795546816582,0.3649635096927417,13,38,
NSUN2 (54888),0.016042240238038907,0.9250905747203482,13,38,
FBXO42 (54455),0.10949673873205557,0.561452126400327,13,38,
MFAP3 (4238),0.05715551329920343,0.7339686651444144,13,38,
MRI1 (84245),0.16568466463515685,0.6343982910387775,13,38,
METTL1 (4234),-0.037983155151952275,0.6975649308959332,13,38,
HOXC8 (3224),-0.3618102401438504,0.09349460061713977,13,38,
AGA (175),0.09615697566111558,0.7220954565568831,13,38,
PI4K2B (55300),-0.008720859025109107,0.9648480913370842,13,38,
BOD1L1 (259282),0.17680495090234638,0.3840078020955823,13,38,
MAT2B (27430),0.3183008828422045,0.08114849933334323,13,38,
TLL1 (7092),0.11496307947662401,0.3992594645548928,13,38,
EDC4 (23644),-0.017775975478522277,0.9462914491785503,13,38,
TRIO (7204),-0.04202707413228346,0.8799414635622953,13,38,
VCAN (1462),-0.024035984980616376,0.9477214745025881,13,38,
CLEC16A (23274),0.20800050565442518,0.24784198170165012,13,38,
MSR1 (4481),-0.11211575215826103,0.2017353461021632,13,38,
CDH1 (999),0.7965144347713276,0.055066826028631166,13,38,
MTREX (23517),0.05786369703578398,0.6594852149914334,13,38,
DNAH5 (1767),0.06111378832620673,0.7247918226621097,13,38,
ZFYVE16 (9765),0.25803288346071396,0.33765326753015334,13,38,
RIPOR1 (79567),0.06435833275964908,0.8270608317769897,13,38,
C6 (729),0.006689562071255206,0.7618449451444864,13,38,
RAI14 (26064),-0.6889411455115089,0.05159664955897705,13,38,
SOX30 (11063),0.17775186214072164,0.5681054608530833,13,38,
PNKP (11284),0.0769886432658593,0.8036746146867185,13,38,
BEST2 (54831),-0.02736298000684856,0.6455671170515607,13,38,
PHLPP2 (23035),-0.07695644061226714,0.7293160396708552,13,38,
SPDL1 (54908),-0.1839470888301573,0.3911700863073172,13,38,
STAU2 (27067),-0.21039256167460563,0.31251483350601017,13,38,
SLC66A1 (54896),0.17364519429510406,0.4178536208334628,13,38,
CTNS (1497),0.3058042586608858,0.20136853671392874,13,38,
RTN4R (65078),0.30409022051977574,0.38903085203617105,13,38,
PHF23 (79142),0.07682916240855242,0.6812648202270344,13,38,
CDH10 (1008),-0.0740153163087385,0.21470942220701675,13,38,
INPP4A (3631),0.30102175186382274,0.3138168736645607,13,38,
RAB27B (5874),0.2237925606821114,0.5612485368972624,13,38,
PSMA4 (5685),-0.1580140155164429,0.35137314975622946,13,38,
MYO16 (23026),0.01836191953612716,0.7019964822833401,13,38,
LSG1 (55341),-0.22820061278371906,0.22181896072933843,13,38,
PARP3 (10039),0.25596972914825056,0.29465514376584995,13,38,
TNC (3371),-0.2109999857033742,0.7092746724150623,13,38,
THAP3 (90326),0.0393244669079893,0.8458364492389553,13,38,
RIPOR3 (140876),-0.12486482159957721,0.12240972917688038,13,38,
TDP1 (55775),0.045121322759686944,0.787224107175168,13,38,
AIFM2 (84883),0.54453338113579,0.021165904220636945,13,38,
C2orf83 (56918),-0.0023639176974274718,0.8690591798484789,13,38,
SPATA7 (55812),0.02411696766894389,0.8993075155113047,13,38,
MED17 (9440),0.05742251442877233,0.7287505772009346,13,38,
RETSAT (54884),-0.03471619648916846,0.8886972914239515,13,38,
CAPG (822),1.1833282338884672,0.03240182576771273,13,38,
AP2S1 (1175),0.13878311550875644,0.34862010447727465,13,38,
USH2A (7399),-0.002503230166218607,0.6667859136050143,13,38,
ZPBP (11055),0.0070436782440865845,0.598372664205835,13,38,
TG (7038),0.012169195932437815,0.955527020264662,13,38,
ADAM28 (10863),0.29479074973074415,0.4360352629534813,13,38,
BARX2 (8538),1.8875587637592595,0.0016130476867341644,13,38,
DCUN1D1 (54165),0.025200577220434894,0.8834038538638491,13,38,
JADE2 (23338),0.3418818905022767,0.2021147142716295,13,38,
ZIC2 (7546),-0.7573656482285565,0.19510929650795475,13,38,
LCP2 (3937),0.02040345525504412,0.7184053575998828,13,38,
TRIT1 (54802),-0.0009805402734928137,0.9959744447970355,13,38,
ADRB1 (153),-0.08689647871636541,0.46255500806741534,13,38,
GUCA2B (2981),-0.2696845420730638,0.2639950331259669,13,38,
CUL7 (9820),0.28225914858716816,0.3307383236302368,13,38,
CTNNA1 (1495),0.419268713684251,0.26454763933293857,13,38,
PHKA2 (5256),-0.07807980864121156,0.7907249332603129,13,38,
CNTLN (54875),-0.4080185584053153,0.24135030501004234,13,38,
EPHA3 (2042),0.0683057607768898,0.6940318818917757,13,38,
HSPA5 (3309),-0.11040816749043181,0.5141196904888581,13,38,
DSG2 (1829),0.4271332631442428,0.08295088239618484,13,38,
GEMIN8 (54960),0.14586062078733475,0.4685451543086222,13,38,
OFD1 (8481),0.17147012208792223,0.4492351979439557,13,38,
GPM6B (2824),-0.16339681860126642,0.4822862977646418,13,38,
MAGEC2 (51438),0.11853441467185633,0.7227527510617496,13,38,
PREX2 (80243),-0.11913267438973345,0.14282097305800134,13,38,
WDR37 (22884),0.06965858857675578,0.7276786925920843,13,38,
YTHDC2 (64848),0.062065900109617544,0.8356298340848933,13,38,
CTPS2 (56474),0.16959632631561483,0.49655594311151685,13,38,
ATP6V1H (51606),-0.3104255861515117,0.06636091954982185,13,38,
POLR2B (5431),0.21041402394522368,0.2475497712135205,13,38,
FAM214A (56204),-0.12744833608595219,0.6345935284453437,13,38,
ARAP2 (116984),0.4540570351268043,0.07674916315831268,13,38,
TPR (7175),0.196362419347774,0.3774689162306304,13,38,
CP (1356),-0.21266137447983058,0.29322837086213316,13,38,
KATNIP (23247),0.15805595119515603,0.5266965228867331,13,38,
DTNBP1 (84062),0.22471790440121886,0.12147778875966508,13,38,
XK (7504),0.17066652750298106,0.547760246796136,13,38,
ANO2 (57101),0.22197806376344467,0.2963745621967174,13,38,
C12orf4 (57102),-0.2378729224782017,0.14771599325128953,13,38,
SCML1 (6322),-0.5948458529389615,0.14758024138657347,13,38,
WWC3 (55841),0.5548791954653316,0.041006391600607886,13,38,
ARHGAP6 (395),-0.008169038229122516,0.979801408950717,13,38,
FAM184B (27146),-0.031779120146693304,0.7539234191318193,13,38,
MAP4 (4134),-0.13344795144968913,0.47643988525053815,13,38,
GOPC (57120),-0.29746860364115024,0.13120171684411538,13,38,
ROS1 (6098),0.14358067827107926,0.33506604026189624,13,38,
USP28 (57646),-0.05317088141321458,0.8039260995501515,13,38,
HDAC9 (9734),0.5180919519568123,0.3478120824757497,13,38,
TSPAN17 (26262),0.645108141222952,0.0006027084701999167,13,38,
NOP16 (51491),0.12302078953122031,0.5989047293108771,13,38,
CC2D2A (57545),-0.3051183537182558,0.428354295293093,13,38,
RRM2B (50484),-0.04255596040127374,0.906671674610336,13,38,
ZNF800 (168850),-0.25078214638715846,0.0463984560194787,13,38,
TNFRSF17 (608),-0.06258105181077744,0.11644285994473887,13,38,
SNX29 (92017),0.021648283614827957,0.8892961370833685,13,38,
LMO3 (55885),-0.13913577669156713,0.4623458605824856,13,38,
MRPS10 (55173),-0.090790390089043,0.5045350637620121,13,38,
GUCA1A (2978),-0.010478562232306548,0.2272661579889602,13,38,
RSF1 (51773),-0.00041120771036951,0.9987464497093523,13,38,
VPS13D (55187),0.1376843180119125,0.4704483625476086,13,38,
CELF2 (10659),0.5639324207485727,0.2642456936963802,13,38,
FAM120A (23196),0.25101815011102513,0.08571293026912863,13,38,
R3HDM1 (23518),-0.02079334084173734,0.9093535703438727,13,38,
COL9A2 (1298),0.033651842657239084,0.8618918019041495,13,38,
KITLG (4254),0.32998904290789044,0.45650259354136147,13,38,
ERCC8 (1161),-0.04053221754712144,0.7963202978008166,13,38,
ADAMTS6 (11174),-0.19599496456460214,0.4194829122807623,13,38,
H6PD (9563),0.1126489484439479,0.6995791877683648,13,38,
VAMP3 (9341),0.25038378977549414,0.1679203178906165,13,38,
PER3 (8863),0.594222139492181,0.13232029468291892,13,38,
UTS2 (10911),0.10375380608938878,0.7443207343587612,13,38,
TNFRSF9 (3604),-0.18135249204269405,0.40742181916507514,13,38,
EPN3 (55040),0.8708152933948439,0.03534666128887112,13,38,
LTBP1 (4052),0.3131174554106444,0.5097488363704918,13,38,
RCN1 (5954),0.026924125193668935,0.9055307410676269,13,38,
ELN (2006),-0.20983327162508525,0.27486526022611485,13,38,
RFC2 (5982),0.04294690278760438,0.7663815017673704,13,38,
ARID1B (57492),0.1906715316406622,0.44381422633516776,13,38,
CLPTM1L (81037),0.12531981705538087,0.5560001044549114,13,38,
NEDD4L (23327),-0.1587938039804131,0.6265349755086412,13,38,
FOXP3 (50943),-0.011286429194349745,0.8964496913151309,13,38,
PPP1R3F (89801),0.08980668625199228,0.6824880672112048,13,38,
HEXB (3074),0.42700136874749717,0.02463884766679125,13,38,
PTCD2 (79810),0.015444771747993968,0.9044425231532062,13,38,
NEXMIF (340533),0.12087210041661957,0.21418668684987557,13,38,
JKAMP (51528),0.16115691206322147,0.38628435989289045,13,38,
DKK3 (27122),-0.2319332839485142,0.6784630289589921,13,38,
ARHGEF5 (7984),0.9241118389550174,0.008629048246667265,13,38,
NFE2L3 (9603),0.40431401596371774,0.1853406430443756,13,38,
MCUR1 (63933),-0.023304396539296057,0.8877370574000646,13,38,
LIMA1 (51474),0.3068950979454339,0.2518256479759605,13,38,
LETMD1 (25875),0.061592400879611375,0.7198689154488485,13,38,
SLC4A8 (9498),-0.35083412994636365,0.07146245998779402,13,38,
LAMC3 (10319),-0.09704316676099987,0.3585759302166259,13,38,
PTGER3 (5733),-0.037788900113867416,0.35125438995661495,13,38,
TNIP3 (79931),-0.014990287484432464,0.6240726296950131,13,38,
MAPK9 (5601),0.14559420358394792,0.43213164976824014,13,38,
COL23A1 (91522),0.07813348849250545,0.3007303041878824,13,38,
BCAR1 (9564),0.5571756890481145,0.17331116173080763,13,38,
FAM160A2 (84067),0.10388126627714289,0.6401725078458732,13,38,
HERPUD1 (9709),-0.4562563609236028,0.0675023852374514,13,38,
HOMER3 (9454),0.4606316325827966,0.2603640726710702,13,38,
RAD51 (5888),0.02964657664759951,0.9078956845862206,13,38,
POLQ (10721),0.06174707443743399,0.7871695190724406,13,38,
PIK3CB (5291),-0.1082649881304012,0.4640692295374219,13,38,
CYBA (1535),-0.14411174358914636,0.8681800720503093,13,38,
THOC3 (84321),0.2183307600101072,0.2337364734986257,13,38,
HEBP2 (23593),-0.02422712808448413,0.9138852626663247,13,38,
MPHOSPH9 (10198),-0.3487803423156395,0.18226074355223354,13,38,
PLEKHA5 (54477),-0.15916905642504187,0.3355253280257041,13,38,
PRSS8 (5652),0.33413175362933867,0.6452571814080617,13,38,
SIKE1 (80143),0.06595163523675929,0.7511474245165346,13,38,
RRP12 (23223),0.08972008078295879,0.5783747572257268,13,38,
FNIP2 (57600),0.13364387302379166,0.5587257433450717,13,38,
MSMO1 (6307),0.2878583463392479,0.3655661763975071,13,38,
TTC17 (55761),-0.12040385798507192,0.4891624260322657,13,38,
ALX4 (60529),-0.04545886965428893,0.2364812841042486,13,38,
FSTL4 (23105),-0.03160854649671119,0.9074142777553734,13,38,
FOXN3 (1112),-0.1763828313254252,0.4299278097886129,13,38,
METTL24 (728464),-0.07094898340344014,0.2457562743850742,13,38,
AKR7A2 (8574),0.12948129011152254,0.4652182783823111,13,38,
MRTO4 (51154),-0.03619072461915973,0.7742805765426801,13,38,
NNAT (4826),0.001324407309093445,0.9971752775777443,13,38,
USE1 (55850),0.11934992096245622,0.608845993756578,13,38,
MCF2L2 (23101),0.01659420010998458,0.9295648751720926,13,38,
NRIP2 (83714),0.09321513764681544,0.6221896175544188,13,38,
LAMA3 (3909),0.6683346796545555,0.1276399662072534,13,38,
AP5M1 (55745),0.00045945755427556634,0.9978604840469809,13,38,
ANAPC4 (29945),0.13673941242047993,0.5097863852785396,13,38,
KCNQ1 (3784),0.9204952725903293,0.09470745588428595,13,38,
TRAPPC3 (27095),0.17653316001223018,0.12368176680026023,13,38,
THRAP3 (9967),0.1774507089198254,0.32969364749839547,13,38,
PHPT1 (29085),0.298690401741311,0.08979936443381065,13,38,
ENTPD2 (954),0.3911575197866308,0.36448734264175997,13,38,
LY75 (4065),0.36679008927269807,0.3971788887003166,13,38,
ARID4B (51742),0.15986850928330965,0.508509540167337,13,38,
OPN3 (23596),0.7638184422530041,0.03593977650190239,13,38,
SDCCAG8 (10806),-0.05817001244981723,0.7845535585986282,13,38,
PTPRN (5798),-0.1059965379823603,0.20199287212513117,13,38,
HHAT (55733),0.37939412087004043,0.26565751517268166,13,38,
KIF1B (23095),-0.14175429914667825,0.5711552793425066,13,38,
FOXC1 (2296),0.30565457145731867,0.5030648318873501,13,38,
TBC1D22A (25771),0.04081782963382219,0.8451055216238043,13,38,
SYNE2 (23224),0.017002731754760525,0.9606089817444285,13,38,
PLEKHH1 (57475),-0.00793926044361637,0.9863704864680198,13,38,
ATP9A (10079),0.13311667160450602,0.7372548845941487,13,38,
SPO11 (23626),0.0021507429843377105,0.5356588080840565,13,38,
CBLN4 (140689),-0.05180482062613313,0.30508087688810426,13,38,
CHRDL2 (25884),-0.0145963862124199,0.5483234258045846,13,38,
FAM168A (23201),-0.0042995942877692706,0.9867616779430344,13,38,
RELT (84957),0.18417520134775334,0.5148986674745091,13,38,
GALC (2581),1.0038550468935727,0.0800718536253911,13,38,
NOP58 (51602),-0.38766784253689135,0.020684739015028642,13,38,
SZRD1 (26099),0.06556078330334358,0.6772124925506168,13,38,
KCNH2 (3757),-0.1123359788418723,0.7877884187729456,13,38,
CUL1 (8454),0.022555794940228857,0.8831260089756784,13,38,
FAM114A2 (10827),-0.11958823377345418,0.44081435763850474,13,38,
CYFIP2 (26999),0.4610054180874963,0.38851575745202416,13,38,
TAB2 (23118),0.12785975936226368,0.4981234265253264,13,38,
GINM1 (116254),0.14451887895945958,0.5655979176530646,13,38,
EIF2AK2 (5610),0.24700862241757893,0.2986991598004016,13,38,
USP36 (57602),-0.22404949018890274,0.27007580194297737,13,38,
